1012.841
1012.441
1012.761
1012.561
1012.841
1012.721
1012.721
1012.761
1012.681
1012.521
1012.681
1012.321
1012.481
1012.441
1012.321
1012.321
1012.521
1012.361
1012.281
1012.441
1012.441
1012.641
1012.641
1012.16
1012.521
1012.681
1012.961
1012.441
1012.561
1012.24
1012.641
1012.521
1012.881
1012.721
1012.521
1012.441
1012.361
1012.521
1012.481
1012.641
1012.721
1012.761
1012.561
1012.641
1012.681
1012.521
1012.841
1012.761
1012.961
1012.961
1013.122
1012.961
1012.961
1012.961
1012.721
1012.921
1012.841
1012.921
1012.761
1012.841
1012.921
1012.961
1012.881
1012.961
1012.881
1012.921
1012.761
1012.881
1012.881
1012.881
1013.362
1013.362
1013.442
1013.442
1013.442
1013.442
1013.282
1013.082
1013.082
1013.162
1012.921
1012.521
1012.881
1012.761
1012.761
1012.481
1012.761
1012.721
1013.242
1013.162
1012.881
1012.921
1012.761
1012.841
1012.721
1012.761
1012.921
1013.082
1012.921
1013.122
1012.841
1012.961
1012.921
1012.961
1012.841
1012.841
1012.921
1012.641
1012.841
1012.841
1012.841
1012.721
1012.521
1012.521
1012.521
1012.721
1012.361
1012.321
1011.96
1012.12
1012.12
1012.16
1012.16
1012.561
1012.481
1012.561
1012.441
1012.641
1012.361
1012.361
1012.481
1012.521
1012.841
1012.721
1012.881
1012.721
1012.841
1012.841
1012.641
1012.681
1012.921
1012.961
1013.282
1013.122
1013.242
1012.841
1013.042
1012.761
1012.721
1012.561
1012.681
1012.841
1012.921
1012.641
1012.721
1012.961
1013.082
1012.521
1012.641
1012.521
1012.521
1012.561
1012.441
1012.721
1012.481
1012.481
1012.521
1013.042
1013.242
1012.721
1012.961
1012.881
1012.881
1012.881
1012.521
1012.761
1012.681
1012.721
1012.721
1013.042
1012.761
1012.921
1012.761
1012.921
1012.521
1012.721
1012.921
1012.761
1012.361
1012.841
1012.841
1013.082
1013.042
1012.961
1012.641
1012.761
1012.721
1012.641
1012.521
1012.24
1012.12
1012.24
1012.361
1012.441
1012.321
1012.681
1012.521
1012.761
1012.681
1012.881
1012.561
1013.082
1012.681
1012.681
1012.681
1012.361
1012.681
1012.521
1012.841
1012.441
1012.841
1012.361
1012.641
1012.521
1012.761
1012.761
1012.521
1012.641
1012.721
1012.921
1012.841
1012.281
1012.361
1012.921
1012.921
1012.761
1012.761
1012.841
1012.521
1012.721
1012.361
1012.521
1012.921
1012.921
1012.761
1012.481
1012.521
1012.521
1012.481
1012.361
1012.761
1012.881
1012.881
1012.681
1012.921
1012.761
1012.521
1012.641
1012.961
1012.681
1012.681
1012.881
1012.681
1012.881
1013.282
1013.082
1013.042
1013.242
1012.961
1012.921
1012.961
1012.761
1013.042
1012.721
1012.881
1012.761
1012.761
1012.681
1012.441
1012.961
1012.761
1012.761
1012.721
1012.441
1012.321
1012.24
1012.641
1012.481
1012.721
1012.641
1012.761
1012.481
1012.841
1012.441
1012.721
1012.481
1012.481
1012.721
1012.721
1012.641
1012.481
1012.521
1012.521
1012.441
1012.24
1012.361
1012.441
1012.561
1012.481
1012.521
1012.641
1012.681
1012.441
1012.441
1012.481
1012.481
1012.721
1012.521
1012.721
1012.761
1012.881
1012.561
1012.721
1013.042
1013.042
1012.641
1012.841
1012.721
